taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Lachancea thermotolerans	0.000308933	0.000529314	0.000105079	0.000179435	0.000378404	0.000168398	0.00033452	4.71E-05	0.000553518	5.91E-05	0.000440677	4.86E-05	0.000382241	6.28E-05	0.000564116	2.29E-05	0.000351382	4.41E-05	0.000223323	1.48E-05	0.000370429	0.00024787	9.23E-05	0.000422631	0.000323665	0.000535645	0.000196884	0.000216232	0.00034039	0.000396459	4.47E-05	0.000195719	0.000194324	0.000250622	2.32E-05	0.000599899	0.000314132	0.000174558	0.00060524	0.000465802	5.56E-05	0.000945462	0.000619449	0.000190746	0.000619365	0.000603998	0.000275537	5.76E-05	0.000339309	2.42E-05	0.000154359	0	0.00051565	3.82E-05	0.000601619	9.17E-05	0.000397926	8.11E-05	0.000323083	7.29E-05	0.000723387	0.000129577	0.000642699	4.66E-05	7.73E-05	0.000361171	0.000491608	2.83E-05	0.000589335	0.000171358	0.000621855	0.000116807	2.40E-05	0.000381694	7.66E-05	0.000519151	1.61E-05	0.000691972	0.000498141	0.00019233	0.000560747	0.000175439	0.000771084	0.000283773	3.49E-05	0.000306585	6.13E-05	0.000466842	0.00021657	6.23E-05	0.000760901	0.000607436	0.000551801	0.000268777	0	0.000444705	0	0.00059672	0.000520639	0.000625865	4.43E-05	0.000504832	0.000267044	0.000305508	0.000445855	0.000367699	1.32E-05	0.000418605	0.000631968	0.000549124	0.00066251	0.000439921	7.25E-05	0.000229908	0	0.000228664	9.78E-05	1.41E-05	0.0002681	0.000533248	0.000174573	0.000541467	6.19E-05	0.000423785	0.000203016	6.57E-05	0.000483711	0.000287641	0.000514526	0.000335824	0.000142246	0.000453275	0.000952047	3.92E-05	0.000575899	0.000181259	5.50E-05	0.000264289	0.000307788	0.000799292	0.000314783	0.000304562	0.000310144	0.00039782	5.90E-05	2.68E-05	2.46E-05	0.000417703	0.000655768	0.000560736	5.24E-05	0.000128375	0.000505199	0.000717277	4.32E-05	0.000476446	3.39E-05	0.001061963	0.000292862	2.67E-05	0.00028883	0.002373935	0.000902735	0.000716483	0.000409568	0.000381341	1.94E-05	0.000528135	0.000572805	3.71E-05	0.000390699	5.65E-05	4.97E-05	2.60E-05	0.000353755	7.62E-05	0.000148997	0.000492955	2.06E-05	0.000732057	0.000347547	0.000287714	2.35E-05	0.000425013	0.000402183	6.71E-05	0.00061996	0.000203909	0.000219816
Zygotorulaspora mrakii	0.000261828	0.000417237	0.000111496	0.000164033	0.000250378	0.00013445	0.000284592	8.17E-05	0.000387739	2.85E-05	0.000296271	4.36E-05	0.000322748	6.04E-05	0.000476254	9.06E-05	0.000278294	5.50E-05	0.000212188	1.95E-05	0.000307726	0.000190342	7.58E-05	0.000346198	0.000230683	0.000484168	0.000180974	0.000172072	0.000238273	0.000300974	3.90E-05	0.000142001	0.000202847	0.00019039	2.96E-05	0.000446034	0.000186695	4.62E-05	0.000453551	0.000392676	6.59E-05	0.000588399	0.000475904	0.000154079	0.000452053	0.000494532	0.000195427	5.86E-05	0.000294261	2.60E-05	0.000138037	0	0.000342956	5.52E-05	0.000459819	0.000143316	0.000289595	7.63E-05	0.00028324	5.65E-05	0.000481082	0.000107494	0.000563662	3.34E-05	6.58E-05	0.000274668	0.000333591	3.65E-05	0.000503945	0.000140705	0.000410901	9.96E-05	5.07E-05	0.000347263	5.57E-05	0.000462299	5.42E-05	0.000405471	0.000447836	0.000157698	0.000376291	0.000193785	0.000572552	0.000230406	8.57E-06	0.000269324	9.29E-05	0.000282908	0.000163618	9.65E-05	0.000579813	0.000438774	0.000368951	0.000187376	0	0.00032933	0	0.000491607	0.000394424	0.000653275	5.64E-05	0.000313271	0.000235253	0.000257704	0.000362979	0.000305149	0.000151783	0.000342174	0.000407574	0.00046944	0.000561587	0.000344829	1.62E-05	0.000135801	0	0.00017815	8.25E-05	2.91E-05	0.000172587	0.000459413	0.000152654	0.000473327	7.14E-05	0.000321833	0.00016335	7.06E-05	0.000404581	0.000209035	0.00035142	0.000262743	0.000142246	0.000319678	0.000642209	4.58E-05	0.000504338	0.000138544	7.43E-05	0.000198842	0.000290116	0.000566717	0.000239834	0.000289889	0.000223505	0.00029045	5.37E-05	3.73E-05	4.40E-05	0.000371292	0.000526499	0.000481229	3.93E-05	0.000133892	0.000427985	0.000629998	4.22E-05	0.000339084	3.80E-05	0.000675795	0.000245612	0.000133835	0.000222922	0.001631605	0.000724924	0.000640874	0.000278675	0.000320948	3.69E-05	0.000411123	0.000476279	3.37E-05	0.000253319	6.25E-05	4.65E-05	3.57E-05	0.000273153	8.00E-05	0.000120797	0.000393315	6.22E-05	0.000523732	0.000246844	0.000233959	8.15E-05	0.000338307	0.000312809	7.13E-05	0.000517377	0.000160819	0.000158953
Torulaspora delbrueckii	0.000162113	0.000250786	8.24E-05	8.93E-05	0.000154765	7.83E-05	0.000171005	4.23E-05	0.000171305	1.83E-05	0.000211546	1.80E-05	0.000185171	2.87E-05	0.000247612	9.64E-05	0.000156482	3.04E-05	9.40E-05	1.80E-05	0.000208366	0.000140626	5.42E-05	0.000163657	0.000165382	0.000300518	7.62E-05	9.39E-05	0.000149956	0.00018427	2.80E-05	9.44E-05	9.09E-05	0.000128773	1.77E-05	0.000286983	0.000100675	1.68E-05	0.000256355	0.000216372	3.50E-05	0.000384723	0.000253963	9.28E-05	0.000230703	0.000302643	0.000124502	3.63E-05	0.000162752	3.02E-05	7.32E-05	0	0.00018364	4.38E-05	0.000283601	4.14E-05	0.000197354	3.49E-05	0.00014596	4.00E-05	0.000258773	7.27E-05	0.000332789	2.39E-05	3.85E-05	0.000137334	0.000182757	4.42E-06	0.000278569	8.79E-05	0.000291667	5.94E-05	9.49E-06	0.000171172	3.40E-05	0.000285757	6.67E-06	0.000262221	0.000258886	0.000104514	0.000276684	0.000105493	0.000313751	0.000144851	7.70E-06	0.000207877	6.69E-05	0.000190941	0.00010769	3.95E-05	0.00039208	0.000233337	0.000227547	0.000133109	0	0.000170872	0	0.000258741	0.000167478	0.000324353	7.26E-05	0.000250828	0.000128072	0.00014616	0.000240237	0.000177711	8.50E-05	0.000199896	0.000238133	0.000218264	0.000320675	0.000187303	6.97E-06	8.67E-05	0	9.25E-05	3.79E-05	1.04E-05	0.000114427	0.000239082	0.000109597	0.000293244	4.78E-05	0.000196295	0.000112867	4.64E-05	0.000227178	0.000156048	0.000224642	0.000149642	9.56E-05	0.000203974	0.000416872	4.03E-05	0.000267504	6.89E-05	2.95E-05	0.000132562	0.000153894	0.000281151	0.00015964	0.000141574	0.000145027	0.000174132	2.64E-05	1.73E-05	1.67E-05	0.000180186	0.00029624	0.000334768	2.08E-05	3.33E-05	0.00026363	0.000298336	2.78E-05	0.000243026	1.91E-05	0.000481178	0.000157073	7.77E-05	0.000176399	0.00184893	0.000475304	0.00034384	0.000213229	0.00018118	9.90E-06	0.000239295	0.000281957	1.30E-05	0.00015485	1.54E-05	2.73E-05	2.45E-05	0.000144573	2.00E-05	7.20E-05	0.000217634	2.42E-05	0.000295938	0.000165791	0.000159727	4.14E-05	0.000192765	0.000194069	3.20E-05	0.00030106	9.39E-05	0.000101635
Torulaspora globosa	8.81E-05	0.000173109	4.38E-05	6.16E-05	0.000130456	4.81E-05	0.000104225	1.32E-05	0.000134465	1.12E-05	0.000128953	2.19E-05	0.000103369	2.49E-05	0.000164742	6.75E-06	7.40E-05	2.46E-05	5.57E-05	2.35E-05	0.000133123	7.53E-05	4.48E-05	0.000162758	9.23E-05	0.000176693	4.38E-05	7.06E-05	7.54E-05	0.000108887	1.14E-05	7.01E-05	6.93E-05	8.93E-05	1.31E-05	0.000165966	8.47E-05	6.77E-05	0.000145622	0.00013924	4.50E-05	0.000284142	0.000165628	8.11E-05	0.000209919	0.000180298	7.76E-05	2.24E-05	0.00012933	9.97E-06	4.34E-05	0	0.000144723	1.23E-05	0.000212012	2.83E-05	0.00010404	2.18E-05	9.59E-05	2.18E-05	0.000199961	3.73E-05	0.000195514	1.45E-05	1.61E-05	9.72E-05	9.18E-05	4.07E-06	0.000139985	5.58E-05	0.000137579	3.99E-05	2.01E-05	0.000115098	1.63E-05	0.000143627	6.11E-05	0.000199094	0.000168092	4.76E-05	0.000148795	5.10E-05	0.000186124	9.91E-05	2.45E-05	0.000100016	2.27E-05	0.000109485	4.46E-05	1.39E-05	0.000289076	0.000166126	0.000163346	6.19E-05	0	0.000126328	0	0.000210227	0.000112866	0.000187303	3.05E-05	0.000142877	8.36E-05	8.57E-05	0.000118545	7.48E-05	4.29E-06	0.000149334	0.000190506	0.000147241	0.000223007	0.000135434	5.73E-05	8.61E-05	0	0.00010238	3.01E-05	1.77E-05	8.32E-05	0.000131261	5.64E-05	0.000138713	1.32E-05	0.000122494	7.36E-05	1.46E-05	0.000149325	7.51E-05	0.000124554	7.66E-05	4.89E-05	0.000141947	0.000311715	1.20E-05	0.000149938	5.20E-05	2.29E-05	7.30E-05	7.36E-05	0.000223743	7.79E-05	9.44E-05	8.22E-05	0.000114941	1.81E-05	9.10E-06	9.67E-06	0.000111934	0.000172358	0.000152738	1.37E-05	2.69E-05	0.000153325	0.000187254	1.43E-05	0.000134481	1.30E-05	0.000257446	9.15E-05	2.02E-05	9.11E-05	0.001059283	0.000266717	0.000207024	9.61E-05	8.28E-05	5.61E-06	0.00014442	0.000138438	9.92E-06	0.000104822	2.53E-05	1.31E-05	1.41E-05	8.00E-05	2.34E-05	4.71E-05	0.00017437	2.03E-05	0.000229741	0.000119124	8.55E-05	2.36E-05	0.000150187	0.000113633	2.25E-05	0.000200706	4.92E-05	6.09E-05
Candida dubliniensis	0.007772258	0.011631584	0.002697295	0.004679954	0.010275238	0.00417634	0.008485948	0.001133013	0.011365991	0.001109994	0.011970215	0.001259997	0.010014866	0.002410932	0.014923615	0.000845275	0.008492189	0.000326219	0.006261081	8.66E-05	0.011418677	0.007971625	0.002721423	0.01174285	0.008477764	0.015590761	0.00605237	0.006465141	0.007915458	0.011045016	0.001133628	0.005513285	0.004825143	0.007699369	0.00025583	0.016871502	0.006996928	0.000968469	0.022170884	0.012263105	0.001176633	0.027617058	0.017872365	0.004637195	0.015715865	0.017190132	0.006931291	0.000266243	0.009398922	0.000222008	0.004774394	0	0.013608785	0.001532509	0.019312392	0.007812296	0.011470126	0.001702683	0.011082669	0.002061243	0.018791602	0.003456359	0.023979533	0.001137615	0.002993556	0.010661238	0.011999713	0.000266039	0.017888639	0.004924665	0.016342501	0.002733631	0.000269844	0.013877726	0.002592703	0.017603258	0.000482957	0.014675872	0.015520882	0.006119315	0.015340611	0.005940269	0.021992729	0.011275511	0.000183751	0.015087393	0.006736738	0.010864367	0.00640846	0.00222638	0.017156822	0.016164908	0.010816592	0.007641978	0	0.011904084	0	0.018404541	0.015292717	0.026087612	0.001011517	0.013278031	0.008570826	0.007983872	0.01330747	0.009210588	0.000598062	0.013075523	0.013908797	0.015766964	0.021403806	0.013108314	0.000457023	0.004417991	0	0.005095103	0.00299325	0.000410367	0.007103473	0.01741669	0.006559407	0.017291645	0.001380159	0.0108183	0.005588159	0.00212392	0.01554256	0.007283604	0.012012767	0.009865061	0.004490583	0.014106398	0.022214419	0.001286496	0.017868218	0.004170373	0.000723579	0.006733542	0.009587815	0.019892515	0.008467653	0.00674875	0.008943331	0.008825687	0.001258505	0.000295527	0.00038499	0.01095038	0.018753341	0.019678079	0.001035747	0.004385752	0.013613906	0.020180557	0.000271548	0.012159944	0.001144993	0.021760284	0.00618032	0.000624011	0.005904531	0.00534611	0.025445854	0.021526901	0.012931999	0.016696173	0.000129293	0.01375154	0.017586753	0.000480996	0.009639612	0.002300819	0.001118934	0.001136641	0.008732577	0.00156745	0.004698877	0.014188191	0.000161875	0.020445036	0.009909392	0.007463149	0.00058611	0.014044774	0.012244231	0.001920389	0.020171002	0.006935227	0.007106799
Candida albicans	0.001683531	0.002818567	0.000863894	0.005701119	0.001945497	0.018982936	0.001856087	0.000295849	0.00265799	0.006198233	0.002357915	0.000170905	0.004461958	0.005020392	0.003212965	0.000375611	0.002416568	0.006374033	0.001324471	3.45E-05	0.003262479	0.002979416	0.038387417	0.00238292	0.002510537	0.003881691	0.12026649	0.001233437	0.001551077	0.002138646	0.000210575	0.001066409	0.001020485	0.001430348	7.34E-05	0.012606517	0.001231041	0.000235156	0.003337161	0.002541374	0.000248982	0.004873155	0.003176745	0.003912438	0.028904389	0.004459157	0.001516475	7.12E-05	0.001914515	5.70E-05	0.000929417	0	0.002787429	0.000285095	0.006544847	0.581173672	0.003008575	0.000824911	0.00178544	0.000419031	0.004900214	0.015347883	0.008323887	0.000511709	0.001263355	0.001924463	0.002858671	0.001718561	0.004934459	0.001816598	0.003690775	0.000550836	5.91E-05	0.035649042	0.009082607	0.003153805	8.11E-05	0.003020396	0.00300234	0.001097086	0.003267335	0.001287699	0.010169443	0.002433667	9.76E-05	0.004632117	0.002377678	0.002172173	0.002763652	0.001134992	0.003892557	0.003396064	0.002638728	0.003565779	0	0.003937359	0	0.003486529	0.002525525	0.004063555	0.000198988	0.00290834	0.001665843	0.002210538	0.002427551	0.002072908	0.000242045	0.002750328	0.008708339	0.0032064	0.00390344	0.002489686	0.000120726	0.00097175	0	0.001083786	0.000554947	0.000129762	0.001433178	0.011988112	0.005233278	0.003145373	0.000349691	0.002262721	0.001092967	0.000453232	0.003033722	0.002201559	0.002415454	0.001967966	0.0047464	0.00359638	0.004752721	0.026694952	0.003862616	0.000854027	0.000173776	0.00140065	0.001862927	0.018242411	0.001627876	0.001447067	0.00265255	0.010399761	0.000279334	7.10E-05	0.002169399	0.002211371	0.02459331	0.003443925	0.00084888	0.552800365	0.00955687	0.003889482	7.68E-05	0.039266465	0.080948269	0.004572725	0.001446856	0.00029324	0.001674824	0.004493215	0.004975303	0.015973256	0.002528131	0.002641778	6.32E-05	0.002906324	0.00480089	0.003834143	0.001872494	0.000134558	0.000923068	0.011254272	0.002784624	0.056072912	0.000889773	0.002694209	5.59E-05	0.00434367	0.08830031	0.001525599	0.00049974	0.002356537	0.002261161	0.000365017	0.004556037	0.059609248	0.001266898
Candida orthopsilosis	0.000732262	0.003958201	0.006200998	0.000469767	0.000683071	0.00041713	0.0008363	0.000183839	0.001020462	8.93E-05	0.001105156	0.000101154	0.000753327	0.000125312	0.001230072	5.61E-05	0.000756173	6.65E-05	0.000530778	1.93E-05	0.001000352	0.000693895	0.000216532	0.00090461	0.00068566	0.001338418	0.000431555	0.000645144	0.000788418	0.000897338	8.65E-05	0.00043628	0.000442627	0.000609248	5.56E-05	0.001393425	0.000499553	9.20E-05	0.001281773	0.001019755	0.000104671	0.001870809	0.001416671	0.000436102	0.001243926	0.001370909	0.000573526	5.06E-05	0.000855174	6.73E-05	0.000360948	0	0.001014274	0.000174149	0.001401484	0.000259879	0.000979262	0.000167947	0.000707312	0.000171496	0.00139502	0.000309491	0.001547469	0.000104022	0.000209276	0.000815088	0.001197098	4.17E-05	0.001518834	0.00044925	0.001326258	0.00024468	3.67E-05	0.001226733	0.000215511	0.00127768	4.18E-05	0.001397297	0.001322649	0.00045949	0.001293653	0.00051313	0.001508488	0.000812352	2.35E-05	0.002093147	0.001200687	0.000846096	0.000536071	0.00026097	0.00153177	0.001309983	0.001190556	0.000528851	0	0.000931033	0	0.001423073	0.000922345	0.001827343	0.000119002	0.001026597	0.00069395	0.000736297	0.001048022	0.000709676	0.000136797	0.001066502	0.001281339	0.001094784	0.001743363	0.001069067	3.91E-05	0.000442544	0	0.000423953	0.000252887	8.05E-05	0.000557478	0.001201272	0.000422733	0.001270317	0.000188494	0.001062124	0.000531158	0.000227089	0.001222678	0.000638167	0.001095777	0.00077083	0.00047003	0.000907743	0.002033662	0.000138653	0.001233583	0.000375727	0.000116176	0.000574433	0.000721608	0.001446969	0.000612327	0.000628556	0.000631589	0.000779122	0.000177527	9.18E-05	7.90E-05	0.001008312	0.001438111	0.001475071	0.000105147	0.000187151	0.004219186	0.001442489	8.05E-05	0.000952892	9.04E-05	0.002137718	0.000581467	8.22E-05	0.000754059	0.006521426	0.004544452	0.001434767	0.000857137	0.000826526	6.18E-05	0.001160632	0.001346281	6.65E-05	0.000861601	8.36E-05	0.000135628	7.99E-05	0.00081626	0.000153514	0.000379648	0.000959689	4.15E-05	0.001481637	0.000831411	0.00064198	0.010306849	0.001062919	0.000851606	0.000168097	0.001371494	0.000468607	0.000469768
Scheffersomyces stipitis	0.000423941	0.000757906	0.000275665	0.0002834	0.000542081	0.00021075	0.000529865	0.000183943	0.000680615	7.91E-05	0.000602134	4.88E-05	0.000544359	9.14E-05	0.000815722	0.000108147	0.000514423	5.78E-05	0.000308074	4.05E-05	0.000517058	0.000349433	0.000171155	0.000558413	0.000406711	0.000841729	0.000326815	0.000325364	0.000551985	0.000602506	7.54E-05	0.000315766	0.000275008	0.000368318	5.48E-05	0.000869594	0.000296291	5.57E-05	0.000755412	0.000673159	7.77E-05	0.001282409	0.000829244	0.000298016	0.000813696	0.000828083	0.000406162	4.32E-05	0.000491162	3.96E-05	0.000227108	0	0.000712667	0.00010899	0.000907247	0.000150004	0.00053736	9.85E-05	0.0004793	0.000114729	0.000828073	0.000192579	0.000963008	5.39E-05	0.000123886	0.000450349	0.000644837	5.35E-05	0.000919699	0.000259801	0.000757599	0.000162124	5.15E-05	0.000591232	0.0001129	0.00076601	2.45E-05	0.000740531	0.000695679	0.000317252	0.000735366	0.000324505	0.001060019	0.000473519	3.38E-05	0.000695537	0.000288744	0.000529029	0.000324261	0.000111503	0.002008579	0.000855991	0.000686703	0.000401374	0	0.000570304	0	0.000818267	0.000666273	0.001080417	0.000109597	0.000641359	0.000432356	0.000403315	0.000649375	0.000461815	6.23E-05	0.000650249	0.000767521	0.000703295	0.001041785	0.000648356	4.10E-05	0.00025135	0	0.000260686	0.000157804	3.85E-05	0.000344227	0.000846164	0.000320181	0.000846878	0.000128197	0.000535627	0.000303622	0.000141102	0.000804058	0.00036683	0.00062351	0.000496777	0.000571795	0.000619078	0.001158605	6.65E-05	0.00089963	0.000211329	7.89E-05	0.000391849	0.000489663	0.000927356	0.00043395	0.000352943	0.00038925	0.000468712	8.28E-05	3.45E-05	5.69E-05	0.000588789	0.000938542	0.000880858	6.55E-05	0.00014535	0.000768829	0.000963246	6.78E-05	0.000592676	4.65E-05	0.001129389	0.000376719	7.85E-05	0.000432275	0.028559268	0.001338716	0.00094871	0.000535183	0.000610836	2.25E-05	0.000731588	0.000858572	3.37E-05	0.000488373	5.77E-05	0.000115108	7.30E-05	0.000486813	9.51E-05	0.000232755	0.000645037	3.43E-05	0.00099295	0.000498601	0.000330717	0.000194935	0.000633261	0.000565609	8.94E-05	0.000834047	0.000387043	0.000285407
Debaryomyces hansenii	0.000361543	0.000734603	0.000322189	0.000253366	0.000390558	0.000278647	0.000421895	7.99E-05	0.00055536	6.37E-05	0.000453466	4.73E-05	0.000459582	0.000102351	0.00060605	3.43E-05	0.000376681	6.98E-05	0.000298176	1.82E-05	0.000483295	0.000271308	0.000282314	0.000479282	0.000414519	0.000692861	0.000796155	0.000262423	0.000771858	0.000419353	6.16E-05	0.000248035	0.000220461	0.000271392	3.42E-05	0.000748577	0.0002536	0.000106476	0.000668949	0.00049385	4.27E-05	0.001166741	0.000683492	0.000269151	0.000767971	0.000708314	0.000311255	4.33E-05	0.000408333	1.99E-05	0.000216848	0	0.000544838	5.24E-05	0.000710379	0.00166278	0.000438684	7.57E-05	0.000464309	8.59E-05	0.000773966	0.000221158	0.000792454	4.58E-05	0.000112687	0.000431622	0.000472455	4.20E-05	0.000867905	0.000167841	0.000642033	0.00011909	2.48E-05	0.000559752	0.000105469	0.000761521	1.81E-05	0.000637342	0.000619608	0.000232528	0.000727987	0.000240225	0.000865032	0.000443024	1.74E-05	0.000889032	0.00046209	0.000437062	0.000290942	0.000213679	0.003754664	0.000626458	0.00054855	0.000309222	0	0.000418417	0	0.000643617	0.000552193	0.000804031	7.43E-05	0.000539757	0.000270677	0.000378588	0.000509849	0.000375298	5.82E-05	0.00052208	0.000675015	0.000627075	0.000805756	0.000542698	1.77E-05	0.00019566	0	0.000239037	0.00012544	2.51E-05	0.00030971	0.000641069	0.000230937	0.00069113	6.21E-05	0.00049226	0.000236551	7.35E-05	0.000592195	0.000298704	0.000508595	0.000396725	0.000667937	0.000536773	0.001044059	0.000177051	0.000701984	0.000224537	6.42E-05	0.000313896	0.000420447	0.000796348	0.000326774	0.000316063	0.00031705	0.000429481	6.72E-05	3.99E-05	4.08E-05	0.000563308	0.000900839	0.000751136	5.56E-05	0.001499333	0.000648596	0.00089977	4.20E-05	0.00064935	0.000261746	0.00097768	0.000357989	8.87E-05	0.000381875	0.039755093	0.001022416	0.000972113	0.000448625	0.000517657	1.87E-05	0.000589276	0.000712513	4.22E-05	0.000362111	4.54E-05	5.19E-05	8.55E-05	0.000405571	0.000236761	0.000182669	0.000570307	4.22E-05	0.000843034	0.000708603	0.000307168	0.000380418	0.000497009	0.000503048	7.81E-05	0.000749304	0.000428594	0.000272407
Pichia kudriavzevii	0.000920069	0.001340484	0.000354274	0.000568726	0.00130213	0.000497127	0.001062226	0.000204658	0.001317943	0.000154308	0.000982065	0.000128369	0.001015839	0.000180874	0.001606483	0.000155558	0.000927647	5.67E-05	0.000652028	3.22E-05	0.001065949	0.000824577	0.000271046	0.001450434	0.000887241	0.001723805	0.000568777	0.000710115	0.000977933	0.001111761	0.000131609	0.000689453	0.000577858	0.000686788	6.98E-05	0.00177895	0.000720019	0.000140824	0.001765662	0.001369357	0.000151646	0.003434845	0.002094642	0.00052816	0.001991113	0.001882827	0.000864881	8.23E-05	0.001195936	9.44E-05	0.000505513	0	0.001539653	0.000225219	0.002034767	0.00030988	0.000985697	0.000146295	0.001321131	0.000255153	0.002078415	0.000427701	0.002292085	0.000136892	0.000313564	0.001323402	0.001395817	8.26E-05	0.001835199	0.000498999	0.001606918	0.000311075	4.07E-05	0.001405775	0.000268674	0.001820769	5.15E-05	0.00182462	0.001918945	0.000883729	0.0017302	0.000704049	0.002703225	0.001403615	3.12E-05	0.001149858	0.000163787	0.001107983	0.000757401	0.000290256	0.002212926	0.00173988	0.001290514	0.000794045	0	0.001338497	0	0.001704454	0.001526723	0.002571986	0.000160066	0.001618214	0.000950094	0.000786848	0.001478142	0.000908432	8.83E-05	0.001443952	0.001649529	0.00199902	0.002934905	0.00151283	4.41E-05	0.000487215	0	0.000579102	0.000377575	7.57E-05	0.000787751	0.001953679	0.00069203	0.001739994	0.00020058	0.001310917	0.000667464	0.000259098	0.001590247	0.000873986	0.001324867	0.001086644	0.000588099	0.001636562	0.002482457	0.000125485	0.001678287	0.000532819	0.000129925	0.000745346	0.001214952	0.002147638	0.000947346	0.000778061	0.001006399	0.001147346	0.000171756	8.09E-05	7.46E-05	0.001189408	0.00207772	0.002125777	0.000147238	0.000251021	0.001246452	0.002345432	9.72E-05	0.001372664	8.79E-05	0.002194417	0.000892207	0.000103594	0.000866489	0.001730757	0.002605623	0.002329471	0.001558047	0.001906704	5.04E-05	0.001733042	0.001900035	9.91E-05	0.001072039	9.58E-05	0.000140041	9.62E-05	0.000891745	0.0001569	0.000575785	0.001346449	6.75E-05	0.002046256	0.000981237	0.000807851	9.57E-05	0.001398903	0.001366145	0.000230371	0.002071737	0.000699448	0.000853265
